date,value
1993-11-03T03:00:00Z,20469.3
1993-11-04T03:00:00Z,20354.1
1993-11-05T03:00:00Z,20201.2
1993-11-06T03:00:00Z,19935.2
1993-11-07T03:00:00Z,19708.7
1993-11-08T03:00:00Z,19334.6
1993-11-09T03:00:00Z,19038.1
1993-11-10T03:00:00Z,18890.9
1993-11-11T03:00:00Z,18890.9
1993-11-12T03:00:00Z,19001.3
1993-11-13T03:00:00Z,19149.0
1993-11-14T03:00:00Z,19075.0
1993-11-15T03:00:00Z,19260.2
1993-11-16T03:00:00Z,19186.0
1993-11-17T03:00:00Z,19260.2
1993-11-18T03:00:00Z,19334.6
1993-11-19T03:00:00Z,19260.2
1993-11-20T03:00:00Z,19038.1
1993-11-21T03:00:00Z,18780.9
1993-11-22T03:00:00Z,18272.3
1993-11-23T03:00:00Z,17878.2
1993-11-24T03:00:00Z,17665.3
1993-11-25T03:00:00Z,17524.1
1993-11-26T03:00:00Z,17524.1
1993-11-27T03:00:00Z,17243.7
1993-11-28T03:00:00Z,16896.8
1993-11-29T03:00:00Z,16485.8
1993-11-30T03:00:00Z,16181.3
1993-12-01T03:00:00Z,16316.3
1993-12-02T03:00:00Z,16350.1
1993-12-03T03:00:00Z,16519.9
1993-12-04T03:00:00Z,16622.2
1993-12-05T03:00:00Z,16759.2
1993-12-06T03:00:00Z,17069.8
1993-12-07T03:00:00Z,17139.2
1993-12-08T03:00:00Z,17243.7
1993-12-09T03:00:00Z,17524.1
1993-12-10T03:00:00Z,17913.8
1993-12-11T03:00:00Z,17913.8
1993-12-12T03:00:00Z,17736.1
1993-12-13T03:00:00Z,17524.1
1993-12-14T03:00:00Z,17313.6
1993-12-15T03:00:00Z,17243.7
1993-12-16T03:00:00Z,17208.9
1993-12-17T03:00:00Z,17348.6
1993-12-18T03:00:00Z,17383.6
1993-12-19T03:00:00Z,17559.3
1993-12-20T03:00:00Z,17700.6
1993-12-21T03:00:00Z,17736.1
1993-12-22T03:00:00Z,17736.1
1993-12-23T03:00:00Z,17878.2
1993-12-24T03:00:00Z,17985.2
1993-12-25T03:00:00Z,18056.7
1993-12-26T03:00:00Z,18056.7
1993-12-27T03:00:00Z,17807.0
1993-12-28T03:00:00Z,17488.9
1993-12-29T03:00:00Z,17278.6
1993-12-30T03:00:00Z,16896.8
1993-12-31T03:00:00Z,16553.9
1994-01-01T03:00:00Z,16384.0
1994-01-02T03:00:00Z,15747.1
1994-01-03T03:00:00Z,15483.2
1994-01-04T03:00:00Z,15189.3
1994-01-05T03:00:00Z,15092.1
1994-01-06T03:00:00Z,15286.9
1994-01-07T03:00:00Z,15614.8
1994-01-08T03:00:00Z,15780.3
1994-01-09T03:00:00Z,15780.3
1994-01-10T03:00:00Z,15483.2
1994-01-11T03:00:00Z,15254.3
1994-01-12T03:00:00Z,14962.9
1994-01-13T03:00:00Z,14674.7
1994-01-14T03:00:00Z,14579.3
1994-01-15T03:00:00Z,14579.3
1994-01-16T03:00:00Z,14898.6
1994-01-17T03:00:00Z,15483.2
1994-01-18T03:00:00Z,15946.7
1994-01-19T03:00:00Z,16147.7
1994-01-20T03:00:00Z,15946.7
1994-01-21T03:00:00Z,15483.2
1994-01-22T03:00:00Z,15581.9
1994-01-23T03:00:00Z,15813.5
1994-01-24T03:00:00Z,16215.0
1994-01-25T03:00:00Z,17383.6
1994-01-26T03:00:00Z,18634.7
1994-01-27T03:00:00Z,19112.0
1994-01-28T03:00:00Z,19558.6
1994-01-29T03:00:00Z,19784.1
1994-01-30T03:00:00Z,19973.1
1994-01-31T03:00:00Z,20201.2
1994-02-01T03:00:00Z,20277.6
1994-02-02T03:00:00Z,20584.7
1994-02-03T03:00:00Z,20933.4
1994-02-04T03:00:00Z,21324.7
1994-02-05T03:00:00Z,21720.0
1994-02-06T03:00:00Z,22039.3
1994-02-07T03:00:00Z,22401.6
1994-02-08T03:00:00Z,22848.9
1994-02-09T03:00:00Z,22930.8
1994-02-10T03:00:00Z,23177.4
1994-02-11T03:00:00Z,23425.5
1994-02-12T03:00:00Z,23633.4
1994-02-13T03:00:00Z,23675.1
1994-02-14T03:00:00Z,23842.3
1994-02-15T03:00:00Z,24052.2
1994-02-16T03:00:00Z,24178.7
1994-02-17T03:00:00Z,24221.0
1994-02-18T03:00:00Z,24475.3
1994-02-19T03:00:00Z,24517.8
1994-02-20T03:00:00Z,24178.7
1994-02-21T03:00:00Z,23926.1
1994-02-22T03:00:00Z,23926.1
1994-02-23T03:00:00Z,23800.4
1994-02-24T03:00:00Z,23550.1
1994-02-25T03:00:00Z,23053.9
1994-02-26T03:00:00Z,23177.4
1994-02-27T03:00:00Z,22971.8
1994-02-28T03:00:00Z,22685.7
1994-03-01T03:00:00Z,22401.6
1994-03-02T03:00:00Z,22119.5
1994-03-03T03:00:00Z,21839.4
1994-03-04T03:00:00Z,21521.8
1994-03-05T03:00:00Z,21246.1
1994-03-06T03:00:00Z,20933.4
1994-03-07T03:00:00Z,20661.9
1994-03-08T03:00:00Z,20469.3
1994-03-09T03:00:00Z,20163.1
1994-03-10T03:00:00Z,20011.0
1994-03-11T03:00:00Z,19708.7
1994-03-12T03:00:00Z,19260.2
1994-03-13T03:00:00Z,18671.2
1994-03-14T03:00:00Z,18236.2
1994-03-15T03:00:00Z,17878.2
1994-03-16T03:00:00Z,17807.0
1994-03-17T03:00:00Z,17736.1
1994-03-18T03:00:00Z,17594.6
1994-03-19T03:00:00Z,17594.6
1994-03-20T03:00:00Z,17488.9
1994-03-21T03:00:00Z,17453.8
1994-03-22T03:00:00Z,17524.1
1994-03-23T03:00:00Z,17736.1
1994-03-24T03:00:00Z,17842.6
1994-03-25T03:00:00Z,17913.8
1994-03-26T03:00:00Z,17878.2
1994-03-27T03:00:00Z,17771.5
1994-03-28T03:00:00Z,17665.3
1994-03-29T03:00:00Z,17559.3
1994-03-30T03:00:00Z,17594.6
1994-03-31T03:00:00Z,17736.1
1994-04-01T03:00:00Z,18092.5
1994-04-02T03:00:00Z,18380.6
1994-04-03T03:00:00Z,18489.3
1994-04-04T03:00:00Z,18634.7
1994-04-05T03:00:00Z,18744.3
1994-04-06T03:00:00Z,18890.9
1994-04-07T03:00:00Z,19038.1
1994-04-08T03:00:00Z,19112.0
1994-04-09T03:00:00Z,18817.5
1994-04-10T03:00:00Z,18525.6
1994-04-11T03:00:00Z,18164.3
1994-04-12T03:00:00Z,17559.3
1994-04-13T03:00:00Z,17035.1
1994-04-14T03:00:00Z,16485.8
1994-04-15T03:00:00Z,16282.5
1994-04-16T03:00:00Z,16080.5
1994-04-17T03:00:00Z,15680.9
1994-04-18T03:00:00Z,15352.2
1994-04-19T03:00:00Z,15483.2
1994-04-20T03:00:00Z,15614.8
1994-04-21T03:00:00Z,15614.8
1994-04-22T03:00:00Z,15780.3
1994-04-23T03:00:00Z,15946.7
1994-04-24T03:00:00Z,16013.5
1994-04-25T03:00:00Z,16080.5
1994-04-26T03:00:00Z,16316.3
1994-04-27T03:00:00Z,16588.0
1994-04-28T03:00:00Z,17000.5
1994-04-29T03:00:00Z,17243.7
1994-04-30T03:00:00Z,17348.6
1994-05-01T03:00:00Z,17418.7
1994-05-02T03:00:00Z,17418.7
1994-05-03T03:00:00Z,17035.1
1994-05-04T03:00:00Z,16724.9
1994-05-05T03:00:00Z,16451.8
1994-05-06T03:00:00Z,16350.1
1994-05-07T03:00:00Z,16147.7
1994-05-08T03:00:00Z,15980.1
1994-05-09T03:00:00Z,15813.5
1994-05-10T03:00:00Z,15813.5
1994-05-11T03:00:00Z,15813.5
1994-05-12T03:00:00Z,15647.8
1994-05-13T03:00:00Z,15483.2
1994-05-14T03:00:00Z,15483.2
1994-05-15T03:00:00Z,15417.6
1994-05-16T03:00:00Z,15189.3
1994-05-17T03:00:00Z,15254.3
1994-05-18T03:00:00Z,15417.6
1994-05-19T03:00:00Z,15417.6
1994-05-20T03:00:00Z,15417.6
1994-05-21T03:00:00Z,15483.2
1994-05-22T03:00:00Z,15647.8
1994-05-23T03:00:00Z,15880.0
1994-05-24T03:00:00Z,15980.1
1994-05-25T03:00:00Z,15980.1
1994-05-26T03:00:00Z,15680.9
1994-05-27T03:00:00Z,15548.9
1994-05-28T03:00:00Z,15980.1
1994-05-29T03:00:00Z,16013.5
1994-05-30T03:00:00Z,16759.2
1994-05-31T03:00:00Z,17985.2
1994-06-01T03:00:00Z,19334.6
1994-06-02T03:00:00Z,20087.0
1994-06-03T03:00:00Z,20855.6
1994-06-04T03:00:00Z,21720.0
1994-06-05T03:00:00Z,22361.1
1994-06-06T03:00:00Z,22604.3
1994-06-07T03:00:00Z,23177.4
1994-06-08T03:00:00Z,23425.5
1994-06-09T03:00:00Z,23508.5
1994-06-10T03:00:00Z,23591.7
1994-06-11T03:00:00Z,23591.7
1994-06-12T03:00:00Z,23342.6
1994-06-13T03:00:00Z,23012.8
1994-06-14T03:00:00Z,22523.1
1994-06-15T03:00:00Z,22039.3
1994-06-16T03:00:00Z,21601.0
1994-06-17T03:00:00Z,20778.0
1994-06-18T03:00:00Z,20277.6
1994-06-19T03:00:00Z,19708.7
1994-06-20T03:00:00Z,19223.1
1994-06-21T03:00:00Z,18744.3
1994-06-22T03:00:00Z,18489.3
1994-06-23T03:00:00Z,18236.2
1994-06-24T03:00:00Z,18308.3
1994-06-25T03:00:00Z,18890.9
1994-06-26T03:00:00Z,20661.9
1994-06-27T03:00:00Z,22039.3
1994-06-28T03:00:00Z,23095.0
1994-06-29T03:00:00Z,23926.1
1994-06-30T03:00:00Z,24432.8
1994-07-01T03:00:00Z,24859.6
1994-07-02T03:00:00Z,25247.3
1994-07-03T03:00:00Z,25333.9
1994-07-04T03:00:00Z,25333.9
1994-07-05T03:00:00Z,25204.0
1994-07-06T03:00:00Z,25117.7
1994-07-07T03:00:00Z,24945.4
1994-07-08T03:00:00Z,24731.1
1994-07-09T03:00:00Z,24432.8
1994-07-10T03:00:00Z,24432.8
1994-07-11T03:00:00Z,24688.4
1994-07-12T03:00:00Z,24816.7
1994-07-13T03:00:00Z,24902.5
1994-07-14T03:00:00Z,24902.5
1994-07-15T03:00:00Z,24688.4
1994-07-16T03:00:00Z,24475.3
1994-07-17T03:00:00Z,24094.4
1994-07-18T03:00:00Z,23342.6
1994-07-19T03:00:00Z,22079.4
1994-07-20T03:00:00Z,21640.6
1994-07-21T03:00:00Z,21246.1
1994-07-22T03:00:00Z,21050.3
1994-07-23T03:00:00Z,19859.5
1994-07-24T03:00:00Z,19149.0
1994-07-25T03:00:00Z,18817.5
1994-07-26T03:00:00Z,18308.3
1994-07-27T03:00:00Z,17174.0
1994-07-28T03:00:00Z,16656.4
1994-07-29T03:00:00Z,17174.0
1994-07-30T03:00:00Z,17383.6
1994-07-31T03:00:00Z,17524.1
1994-08-01T03:00:00Z,17878.2
1994-08-02T03:00:00Z,18272.3
1994-08-03T03:00:00Z,18525.6
1994-08-04T03:00:00Z,18453.0
1994-08-05T03:00:00Z,18453.0
1994-08-06T03:00:00Z,18525.6
1994-08-07T03:00:00Z,18525.6
1994-08-08T03:00:00Z,17418.7
1994-08-09T03:00:00Z,16656.4
1994-08-10T03:00:00Z,16485.8
1994-08-11T03:00:00Z,16080.5
1994-08-12T03:00:00Z,15813.5
1994-08-13T03:00:00Z,15780.3
1994-08-14T03:00:00Z,15680.9
1994-08-15T03:00:00Z,15450.4
1994-08-16T03:00:00Z,15417.6
1994-08-17T03:00:00Z,15417.6
1994-08-18T03:00:00Z,15483.2
1994-08-19T03:00:00Z,15483.2
1994-08-20T03:00:00Z,15483.2
1994-08-21T03:00:00Z,15254.3
1994-08-22T03:00:00Z,14834.4
1994-08-23T03:00:00Z,14770.4
1994-08-24T03:00:00Z,14326.7
1994-08-25T03:00:00Z,13952.4
1994-08-26T03:00:00Z,13798.1
1994-08-27T03:00:00Z,14107.7
1994-08-28T03:00:00Z,14642.9
1994-08-29T03:00:00Z,14995.2
1994-08-30T03:00:00Z,14515.9
1994-08-31T03:00:00Z,13890.6
1994-09-01T03:00:00Z,13644.8
1994-09-02T03:00:00Z,13401.5
1994-09-03T03:00:00Z,13890.6
1994-09-04T03:00:00Z,14138.8
1994-09-05T03:00:00Z,14295.3
1994-09-06T03:00:00Z,14232.6
1994-09-07T03:00:00Z,13859.7
1994-09-08T03:00:00Z,13492.4
1994-09-09T03:00:00Z,13190.6
1994-09-10T03:00:00Z,13614.2
1994-09-11T03:00:00Z,13614.2
1994-09-12T03:00:00Z,13583.7
1994-09-13T03:00:00Z,13583.7
1994-09-14T03:00:00Z,13401.5
1994-09-15T03:00:00Z,13401.5
1994-09-16T03:00:00Z,13041.1
1994-09-17T03:00:00Z,13462.0
1994-09-18T03:00:00Z,14579.3
1994-09-19T03:00:00Z,15813.5
1994-09-20T03:00:00Z,16485.8
1994-09-21T03:00:00Z,16215.0
1994-09-22T03:00:00Z,15156.9
1994-09-23T03:00:00Z,14138.8
1994-09-24T03:00:00Z,13706.0
1994-09-25T03:00:00Z,14201.3
1994-09-26T03:00:00Z,14515.9
1994-09-27T03:00:00Z,14579.3
1994-09-28T03:00:00Z,14452.7
1994-09-29T03:00:00Z,14263.9
1994-09-30T03:00:00Z,14389.6
1994-10-01T03:00:00Z,14295.3
1994-10-02T03:00:00Z,14232.6
1994-10-03T03:00:00Z,14232.6
1994-10-04T03:00:00Z,14263.9
1994-10-05T03:00:00Z,14170.1
1994-10-06T03:00:00Z,13859.7
1994-10-07T03:00:00Z,14076.5
1994-10-08T03:00:00Z,14389.6
1994-10-09T03:00:00Z,14515.9
1994-10-10T03:00:00Z,14738.5
1994-10-11T03:00:00Z,14674.7
1994-10-12T03:00:00Z,14484.3
1994-10-13T03:00:00Z,14201.3
1994-10-14T03:00:00Z,14138.8
1994-10-15T03:00:00Z,14014.4
1994-10-16T03:00:00Z,13767.4
1994-10-17T03:00:00Z,13736.7
1994-10-18T03:00:00Z,13828.9
1994-10-19T03:00:00Z,13890.6
1994-10-20T03:00:00Z,13675.4
1994-10-21T03:00:00Z,13767.4
1994-10-22T03:00:00Z,14014.4
1994-10-23T03:00:00Z,15286.9
1994-10-24T03:00:00Z,16656.4
1994-10-25T03:00:00Z,17453.8
1994-10-26T03:00:00Z,18236.2
1994-10-27T03:00:00Z,18817.5
1994-10-28T03:00:00Z,19260.2
1994-10-29T03:00:00Z,19558.6
1994-10-30T03:00:00Z,19186.0
1994-10-31T03:00:00Z,18308.3
1994-11-01T03:00:00Z,17736.1
1994-11-02T03:00:00Z,17488.9
1994-11-03T03:00:00Z,17243.7
1994-11-04T03:00:00Z,17383.6
1994-11-05T03:00:00Z,17383.6
1994-11-06T03:00:00Z,17807.0
1994-11-07T03:00:00Z,17949.5
1994-11-08T03:00:00Z,18056.7
1994-11-09T03:00:00Z,18489.3
1994-11-10T03:00:00Z,19038.1
1994-11-11T03:00:00Z,19708.7
1994-11-12T03:00:00Z,20700.6
1994-11-13T03:00:00Z,21919.2
1994-11-14T03:00:00Z,22563.6
1994-11-15T03:00:00Z,22808.0
1994-11-16T03:00:00Z,23259.9
1994-11-17T03:00:00Z,23384.0
1994-11-18T03:00:00Z,24010.2
1994-11-19T03:00:00Z,23467.0
1994-11-20T03:00:00Z,22848.9
1994-11-21T03:00:00Z,22401.6
1994-11-22T03:00:00Z,21879.3
1994-11-23T03:00:00Z,21521.8
1994-11-24T03:00:00Z,21206.8
1994-11-25T03:00:00Z,20933.4
1994-11-26T03:00:00Z,20507.7
1994-11-27T03:00:00Z,20239.4
1994-11-28T03:00:00Z,19935.2
1994-11-29T03:00:00Z,19897.3
1994-11-30T03:00:00Z,19371.8
1994-12-01T03:00:00Z,18964.4
1994-12-02T03:00:00Z,18598.3
1994-12-03T03:00:00Z,18489.3
1994-12-04T03:00:00Z,18308.3
1994-12-05T03:00:00Z,18020.9
1994-12-06T03:00:00Z,17807.0
1994-12-07T03:00:00Z,17629.9
1994-12-08T03:00:00Z,17524.1
1994-12-09T03:00:00Z,17665.3
1994-12-10T03:00:00Z,17524.1
1994-12-11T03:00:00Z,17383.6
1994-12-12T03:00:00Z,17348.6
1994-12-13T03:00:00Z,17313.6
1994-12-14T03:00:00Z,17104.5
1994-12-15T03:00:00Z,16588.0
1994-12-16T03:00:00Z,16215.0
1994-12-17T03:00:00Z,16080.5
1994-12-18T03:00:00Z,16384.0
1994-12-19T03:00:00Z,16519.9
1994-12-20T03:00:00Z,16451.8
1994-12-21T03:00:00Z,16350.1
1994-12-22T03:00:00Z,16215.0
1994-12-23T03:00:00Z,15813.5
1994-12-24T03:00:00Z,15548.9
1994-12-25T03:00:00Z,15614.8
1994-12-26T03:00:00Z,15813.5
1994-12-27T03:00:00Z,15913.3
1994-12-28T03:00:00Z,15548.9
1994-12-29T03:00:00Z,14962.9
1994-12-30T03:00:00Z,14421.1
1994-12-31T03:00:00Z,14201.3
1995-01-01T03:00:00Z,14389.6
1995-01-02T03:00:00Z,14515.9
1995-01-03T03:00:00Z,15483.2
1995-01-04T03:00:00Z,16316.3
1995-01-05T03:00:00Z,17736.1
1995-01-06T03:00:00Z,18854.2
1995-01-07T03:00:00Z,19708.7
1995-01-08T03:00:00Z,20011.0
1995-01-09T03:00:00Z,20011.0
1995-01-10T03:00:00Z,20011.0
1995-01-11T03:00:00Z,19859.5
1995-01-12T03:00:00Z,20087.0
1995-01-13T03:00:00Z,20430.8
1995-01-14T03:00:00Z,20933.4
1995-01-15T03:00:00Z,21919.2
1995-01-16T03:00:00Z,23095.0
1995-01-17T03:00:00Z,24560.4
1995-01-18T03:00:00Z,25857.1
1995-01-19T03:00:00Z,27690.3
1995-01-20T03:00:00Z,28796.5
1995-01-21T03:00:00Z,30275.3
1995-01-22T03:00:00Z,30997.9
1995-01-23T03:00:00Z,31336.0
1995-01-24T03:00:00Z,31677.0
1995-01-25T03:00:00Z,31734.2
1995-01-26T03:00:00Z,31848.7
1995-01-27T03:00:00Z,31734.2
1995-01-28T03:00:00Z,31734.2
1995-01-29T03:00:00Z,31054.1
1995-01-30T03:00:00Z,30275.3
1995-01-31T03:00:00Z,29350.5
1995-02-01T03:00:00Z,28148.2
1995-02-02T03:00:00Z,27146.4
1995-02-03T03:00:00Z,26608.6
1995-02-04T03:00:00Z,25725.7
1995-02-05T03:00:00Z,25290.5
1995-02-06T03:00:00Z,25074.5
1995-02-07T03:00:00Z,25074.5
1995-02-08T03:00:00Z,25204.0
1995-02-09T03:00:00Z,25464.1
1995-02-10T03:00:00Z,25769.4
1995-02-11T03:00:00Z,25857.1
1995-02-12T03:00:00Z,25988.8
1995-02-13T03:00:00Z,26253.4
1995-02-14T03:00:00Z,26342.0
1995-02-15T03:00:00Z,26564.1
1995-02-16T03:00:00Z,26697.8
1995-02-17T03:00:00Z,26832.0
1995-02-18T03:00:00Z,27011.4
1995-02-19T03:00:00Z,27101.4
1995-02-20T03:00:00Z,27236.7
1995-02-21T03:00:00Z,27599.3
1995-02-22T03:00:00Z,27599.3
1995-02-23T03:00:00Z,27827.3
1995-02-24T03:00:00Z,28148.2
1995-02-25T03:00:00Z,28286.4
1995-02-26T03:00:00Z,28517.6
1995-02-27T03:00:00Z,28656.9
1995-02-28T03:00:00Z,29136.2
1995-03-01T03:00:00Z,29566.1
1995-03-02T03:00:00Z,29837.3
1995-03-03T03:00:00Z,30000.9
1995-03-04T03:00:00Z,30220.2
1995-03-05T03:00:00Z,30885.8
1995-03-06T03:00:00Z,31054.1
1995-03-07T03:00:00Z,31054.1
1995-03-08T03:00:00Z,30997.9
1995-03-09T03:00:00Z,31223.0
1995-03-10T03:00:00Z,31054.1
1995-03-11T03:00:00Z,30607.1
1995-03-12T03:00:00Z,29946.3
1995-03-13T03:00:00Z,29243.2
1995-03-14T03:00:00Z,28332.6
1995-03-15T03:00:00Z,27553.8
1995-03-16T03:00:00Z,26697.8
1995-03-17T03:00:00Z,26076.8
1995-03-18T03:00:00Z,25594.7
1995-03-19T03:00:00Z,25117.7
1995-03-20T03:00:00Z,23467.0
1995-03-21T03:00:00Z,22971.8
1995-03-22T03:00:00Z,22401.6
1995-03-23T03:00:00Z,21919.2
1995-03-24T03:00:00Z,21879.3
1995-03-25T03:00:00Z,21839.4
1995-03-26T03:00:00Z,22119.5
1995-03-27T03:00:00Z,22523.1
1995-03-28T03:00:00Z,22523.1
1995-03-29T03:00:00Z,22604.3
1995-03-30T03:00:00Z,22563.6
1995-03-31T03:00:00Z,22361.1
1995-04-01T03:00:00Z,22119.5
1995-04-02T03:00:00Z,21999.2
1995-04-03T03:00:00Z,21839.4
1995-04-04T03:00:00Z,21640.6
1995-04-05T03:00:00Z,21799.6
1995-04-06T03:00:00Z,21999.2
1995-04-07T03:00:00Z,21879.3
1995-04-08T03:00:00Z,21720.0
1995-04-09T03:00:00Z,21640.6
1995-04-10T03:00:00Z,21601.0
1995-04-11T03:00:00Z,21482.3
1995-04-12T03:00:00Z,21324.7
1995-04-13T03:00:00Z,21050.3
1995-04-14T03:00:00Z,20972.3
1995-04-15T03:00:00Z,21089.4
1995-04-16T03:00:00Z,21167.7
1995-04-17T03:00:00Z,21011.3
1995-04-18T03:00:00Z,20623.3
1995-04-19T03:00:00Z,20277.6
1995-04-20T03:00:00Z,20087.0
1995-04-21T03:00:00Z,19859.5
1995-04-22T03:00:00Z,19859.5
1995-04-23T03:00:00Z,20700.6
1995-04-24T03:00:00Z,21720.0
1995-04-25T03:00:00Z,22361.1
1995-04-26T03:00:00Z,22685.7
1995-04-27T03:00:00Z,23012.8
1995-04-28T03:00:00Z,22848.9
1995-04-29T03:00:00Z,22644.9
1995-04-30T03:00:00Z,22361.1
1995-05-01T03:00:00Z,22280.4
1995-05-02T03:00:00Z,22442.0
1995-05-03T03:00:00Z,22280.4
1995-05-04T03:00:00Z,22039.3
1995-05-05T03:00:00Z,21839.4
1995-05-06T03:00:00Z,21403.4
1995-05-07T03:00:00Z,21011.3
1995-05-08T03:00:00Z,20392.5
1995-05-09T03:00:00Z,19935.2
1995-05-10T03:00:00Z,19633.6
1995-05-11T03:00:00Z,19334.6
1995-05-12T03:00:00Z,18964.4
1995-05-13T03:00:00Z,18744.3
1995-05-14T03:00:00Z,18671.2
1995-05-15T03:00:00Z,19112.0
1995-05-16T03:00:00Z,19334.6
1995-05-17T03:00:00Z,19558.6
1995-05-18T03:00:00Z,19708.7
1995-05-19T03:00:00Z,19897.3
1995-05-20T03:00:00Z,20011.0
1995-05-21T03:00:00Z,19973.1
1995-05-22T03:00:00Z,19821.8
1995-05-23T03:00:00Z,19708.7
1995-05-24T03:00:00Z,19633.6
1995-05-25T03:00:00Z,19558.6
1995-05-26T03:00:00Z,19334.6
1995-05-27T03:00:00Z,18817.5
1995-05-28T03:00:00Z,18236.2
1995-05-29T03:00:00Z,18128.4
1995-05-30T03:00:00Z,17949.5
1995-05-31T03:00:00Z,17736.1
1995-06-01T03:00:00Z,17069.8
1995-06-02T03:00:00Z,16827.9
1995-06-03T03:00:00Z,17139.2
1995-06-04T03:00:00Z,17313.6
1995-06-05T03:00:00Z,17700.6
1995-06-06T03:00:00Z,17949.5
1995-06-07T03:00:00Z,18092.5
1995-06-08T03:00:00Z,18056.7
1995-06-09T03:00:00Z,17878.2
1995-06-10T03:00:00Z,17807.0
1995-06-11T03:00:00Z,17665.3
1995-06-12T03:00:00Z,17594.6
1995-06-13T03:00:00Z,17700.6
1995-06-14T03:00:00Z,17736.1
1995-06-15T03:00:00Z,17453.8
1995-06-16T03:00:00Z,17348.6
1995-06-17T03:00:00Z,17524.1
1995-06-18T03:00:00Z,17629.9
1995-06-19T03:00:00Z,17313.6
1995-06-20T03:00:00Z,17035.1
1995-06-21T03:00:00Z,16827.9
1995-06-22T03:00:00Z,16690.6
1995-06-23T03:00:00Z,16622.2
1995-06-24T03:00:00Z,16622.2
1995-06-25T03:00:00Z,16690.6
1995-06-26T03:00:00Z,16759.2
1995-06-27T03:00:00Z,16724.9
1995-06-28T03:00:00Z,16656.4
1995-06-29T03:00:00Z,16316.3
1995-06-30T03:00:00Z,16147.7
1995-07-01T03:00:00Z,16384.0
1995-07-02T03:00:00Z,16759.2
1995-07-03T03:00:00Z,16931.4
1995-07-04T03:00:00Z,17069.8
1995-07-05T03:00:00Z,16896.8
1995-07-06T03:00:00Z,16759.2
1995-07-07T03:00:00Z,17000.5
1995-07-08T03:00:00Z,17174.0
1995-07-09T03:00:00Z,17243.7
1995-07-10T03:00:00Z,17069.8
1995-07-11T03:00:00Z,16931.4
1995-07-12T03:00:00Z,16896.8
1995-07-13T03:00:00Z,17488.9
1995-07-14T03:00:00Z,18164.3
1995-07-15T03:00:00Z,18780.9
1995-07-16T03:00:00Z,19409.1
1995-07-17T03:00:00Z,20011.0
1995-07-18T03:00:00Z,20277.6
1995-07-19T03:00:00Z,20087.0
1995-07-20T03:00:00Z,19784.1
1995-07-21T03:00:00Z,19260.2
1995-07-22T03:00:00Z,18780.9
1995-07-23T03:00:00Z,18308.3
1995-07-24T03:00:00Z,18056.7
1995-07-25T03:00:00Z,17807.0
1995-07-26T03:00:00Z,17771.5
1995-07-27T03:00:00Z,17629.9
1995-07-28T03:00:00Z,17383.6
1995-07-29T03:00:00Z,17104.5
1995-07-30T03:00:00Z,17104.5
1995-07-31T03:00:00Z,16862.4
1995-08-01T03:00:00Z,16724.9
1995-08-02T03:00:00Z,16724.9
1995-08-03T03:00:00Z,16759.2
1995-08-04T03:00:00Z,16827.9
1995-08-05T03:00:00Z,16656.4
1995-08-06T03:00:00Z,16417.9
1995-08-07T03:00:00Z,16622.2
1995-08-08T03:00:00Z,16896.8
1995-08-09T03:00:00Z,16656.4
1995-08-10T03:00:00Z,16417.9
1995-08-11T03:00:00Z,16181.3
1995-08-12T03:00:00Z,16316.3
1995-08-13T03:00:00Z,16588.0
1995-08-14T03:00:00Z,16931.4
1995-08-15T03:00:00Z,17035.1
1995-08-16T03:00:00Z,16588.0
1995-08-17T03:00:00Z,16013.5
1995-08-18T03:00:00Z,15548.9
1995-08-19T03:00:00Z,15614.8
1995-08-20T03:00:00Z,15614.8
1995-08-21T03:00:00Z,15483.2
1995-08-22T03:00:00Z,15516.0
1995-08-23T03:00:00Z,15156.9
1995-08-24T03:00:00Z,14674.7
1995-08-25T03:00:00Z,14515.9
1995-08-26T03:00:00Z,14484.3
1995-08-27T03:00:00Z,14834.4
1995-08-28T03:00:00Z,15156.9
1995-08-29T03:00:00Z,15319.5
1995-08-30T03:00:00Z,15156.9
1995-08-31T03:00:00Z,15059.7
1995-09-01T03:00:00Z,14930.7
1995-09-02T03:00:00Z,14930.7
1995-09-03T03:00:00Z,15124.4
1995-09-04T03:00:00Z,15417.6
1995-09-05T03:00:00Z,15516.0
1995-09-06T03:00:00Z,15747.1
1995-09-07T03:00:00Z,15156.9
1995-09-08T03:00:00Z,15156.9
1995-09-09T03:00:00Z,15059.7
1995-09-10T03:00:00Z,14898.6
1995-09-11T03:00:00Z,14738.5
1995-09-12T03:00:00Z,14770.4
1995-09-13T03:00:00Z,14834.4
1995-09-14T03:00:00Z,14738.5
1995-09-15T03:00:00Z,14738.5
1995-09-16T03:00:00Z,14834.4
1995-09-17T03:00:00Z,14930.7
1995-09-18T03:00:00Z,15092.1
1995-09-19T03:00:00Z,15221.8
1995-09-20T03:00:00Z,15319.5
1995-09-21T03:00:00Z,14962.9
1995-09-22T03:00:00Z,14834.4
1995-09-23T03:00:00Z,14898.6
1995-09-24T03:00:00Z,14898.6
1995-09-25T03:00:00Z,14770.4
1995-09-26T03:00:00Z,14611.1
1995-09-27T03:00:00Z,14642.9
1995-09-28T03:00:00Z,14866.5
1995-09-29T03:00:00Z,15319.5
1995-09-30T03:00:00Z,16282.5
1995-10-01T03:00:00Z,17174.0
1995-10-02T03:00:00Z,18020.9
